# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Wed Apr 29 08:04:24 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 7.30001 11.1656951904 3.3344333606   11.167  4.360  4.2871  3.226    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.131 -4.372 -4.480 -4.172
0.0152 0.01508 7.30001 11.1660652161 3.3344335165   11.167  4.365  4.2749  3.173    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.142 -4.451 -4.557 -4.259
0.0152 0.01508 7.30001 11.1664180756 3.3344336651   11.168  4.368  4.2628  3.121    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.151 -4.529 -4.631 -4.344
0.0152 0.01508 7.30001 11.1667547226 3.3344338069   11.168  4.371  4.2508  3.070    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.158 -4.606 -4.704 -4.427
0.0152 0.01508 7.30001 11.1671571732 3.3344339764   11.168  4.374  4.2357  3.007    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.166 -4.699 -4.793 -4.530
0.0152 0.01508 7.30001 11.1675376892 3.3344341367   11.169  4.376  4.2207  2.944    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.171 -4.790 -4.879 -4.630
0.0152 0.01508 7.30001 11.1678276062 3.3344342587   11.169  4.377  4.2087  2.895    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.173 -4.861 -4.946 -4.709
0.0152 0.01508 7.30001 11.1681041718 3.3344343752   11.169  4.378  4.1967  2.847    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.174 -4.930 -5.012 -4.786
0.0152 0.01508 7.30001 11.1683702469 3.3344344872   11.170  4.378  4.1846  2.799    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.174 -4.999 -5.077 -4.862
0.0152 0.01508 7.30001 11.1686229706 3.3344345936   11.170  4.377  4.1726  2.751    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.173 -5.065 -5.140 -4.937
0.0152 0.01508 7.30001 11.1688652039 3.3344346955   11.170  4.376  4.1606  2.704    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.170 -5.131 -5.201 -5.010
0.0152 0.01508 7.30001 11.1690959930 3.3344347927   11.170  4.375  4.1486  2.658    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.167 -5.196 -5.262 -5.083
0.0152 0.01508 7.30001 11.1693153381 3.3344348850   11.171  4.373  4.1367  2.611    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.164 -5.259 -5.321 -5.154
0.0152 0.01508 7.30001 11.1695251465 3.3344349733   11.171  4.372  4.1246  2.565    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.159 -5.321 -5.380 -5.224
0.0152 0.01508 7.30001 11.1697244644 3.3344350572   11.171  4.370  4.1127  2.519    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.154 -5.382 -5.437 -5.293
0.0152 0.01508 7.30001 11.1699151993 3.3344351374   11.171  4.368  4.1007  2.473    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.149 -5.442 -5.493 -5.360
0.0152 0.01508 7.30001 11.1700954437 3.3344352133   11.171  4.365  4.0888  2.428    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.143 -5.501 -5.547 -5.426
0.0152 0.01508 7.30001 11.1703100204 3.3344353036   11.172  4.362  4.0739  2.372    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.135 -5.569 -5.610 -5.506
0.0152 0.01508 7.30001 11.1705112457 3.3344353882   11.172  4.358  4.0589  2.315    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.126 -5.635 -5.669 -5.584
0.0152 0.01508 7.30001 11.1706638336 3.3344354524   11.172  4.355  4.0471  2.271    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.119 -5.686 -5.716 -5.644
0.0152 0.01508 7.30001 11.1708097458 3.3344355138   11.172  4.352  4.0351  2.226    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.111 -5.737 -5.762 -5.703
0.0152 0.01508 7.30001 11.1709480286 3.3344355720   11.172  4.349  4.0233  2.182    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.103 -5.785 -5.806 -5.759
0.0152 0.01508 7.30001 11.1711111069 3.3344356406   11.172  4.345  4.0085  2.127    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.092 -5.843 -5.858 -5.828
0.0152 0.01508 7.30001 11.1712350845 3.3344356927   11.172  4.341  3.9966  2.083    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.084 -5.887 -5.897 -5.881
0.0152 0.01508 7.30001 11.1713542938 3.3344357429   11.173  4.338  3.9848  2.039    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.075 -5.930 -5.936 -5.932
0.0152 0.01508 7.30001 11.1714658737 3.3344357898   11.173  4.334  3.9730  1.996    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.065 -5.971 -5.972 -5.981
0.0152 0.01508 7.30001 11.1715993881 3.3344358459   11.173  4.329  3.9583  1.942    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.054 -6.018 -6.013 -6.039
0.0152 0.01508 7.30001 11.1717023849 3.3344358893   11.173  4.326  3.9466  1.899    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.044 -6.051 -6.039 -6.084
0.0152 0.01508 7.30001 11.1717987061 3.3344359298   11.173  4.321  3.9349  1.856    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.034 -6.082 -6.064 -6.127
0.0152 0.01508 7.30001 11.1718931198 3.3344359695   11.173  4.317  3.9232  1.814    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.023 -6.108 -6.083 -6.167
0.0152 0.01508 7.30001 11.1719846725 3.3344360080   11.173  4.313  3.9113  1.770    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.012 -6.128 -6.094 -6.204
0.0152 0.01508 7.30001 11.1720714569 3.3344360445   11.173  4.308  3.8994  1.727    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.001 -6.143 -6.097 -6.239
0.0152 0.01508 7.30001 11.1721544266 3.3344360794   11.173  4.304  3.8875  1.685    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.989 -6.150 -6.090 -6.271
0.0152 0.01508 7.30001 11.1722345352 3.3344361131   11.173  4.299  3.8756  1.642    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.977 -6.151 -6.075 -6.300
0.0152 0.01508 7.30001 11.1723089218 3.3344361443   11.174  4.294  3.8638  1.600    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.964 -6.148 -6.055 -6.327
0.0152 0.01508 7.30001 11.1723985672 3.3344361820   11.174  4.287  3.8492  1.548    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.948 -6.138 -6.019 -6.359
0.0152 0.01508 7.30001 11.1724672318 3.3344362109   11.174  4.282  3.8373  1.506    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.934 -6.127 -5.984 -6.384
0.0152 0.01508 7.30001 11.1725311279 3.3344362378   11.174  4.276  3.8256  1.465    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.920 -6.112 -5.945 -6.406
0.0152 0.01508 7.30001 11.1726083755 3.3344362702   11.174  4.268  3.8108  1.413    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.901 -6.090 -5.891 -6.429
0.0152 0.01508 7.30001 11.1726655960 3.3344362943   11.174  4.262  3.7993  1.373    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.886 -6.070 -5.842 -6.445
0.0152 0.01508 7.30001 11.1727218628 3.3344363180   11.174  4.256  3.7877  1.333    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.869 -6.047 -5.790 -6.458
0.0152 0.01508 7.30001 11.1727743149 3.3344363400   11.174  4.249  3.7762  1.294    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.852 -6.020 -5.730 -6.471
0.0152 0.01508 7.30001 11.1728258133 3.3344363617   11.174  4.241  3.7646  1.255    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.834 -5.988 -5.664 -6.477
0.0152 0.01508 7.30001 11.1728754044 3.3344363825   11.174  4.234  3.7529  1.216    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.814 -5.954 -5.598 -6.475
0.0152 0.01508 7.30001 11.1729221344 3.3344364022   11.174  4.225  3.7415  1.179    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.793 -5.915 -5.524 -6.473
0.0152 0.01508 7.30001 11.1729669571 3.3344364210   11.174  4.216  3.7299  1.141    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.771 -5.872 -5.450 -6.459
0.0152 0.01508 7.30001 11.1730098724 3.3344364391   11.174  4.207  3.7187  1.106    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.748 -5.823 -5.371 -6.438
0.0152 0.01508 7.30001 11.1730518341 3.3344364567   11.174  4.197  3.7073  1.070    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.723 -5.769 -5.286 -6.412
0.0152 0.01508 7.30001 11.1730918884 3.3344364735   11.174  4.186  3.6961  1.036    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.696 -5.711 -5.197 -6.378
0.0152 0.01508 7.30001 11.1731328964 3.3344364908   11.174  4.174  3.6847  1.003    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.666 -5.646 -5.103 -6.337
0.0152 0.01508 7.30001 11.1731748581 3.3344365084   11.174  4.161  3.6740  0.973    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.632 -5.579 -5.016 -6.287
0.0152 0.01508 7.30001 11.1732196808 3.3344365273   11.174  4.144  3.6637  0.949    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.591 -5.501 -4.917 -6.226
0.0152 0.01508 7.30001 11.1732740402 3.3344365501   11.175  4.122  3.6533  0.929    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.535 -5.401 -4.789 -6.147
0.0152 0.01508 7.30001 11.1733264923 3.3344365722   11.175  4.101  3.6459  0.921    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.482 -5.313 -4.678 -6.076
0.0152 0.01508 7.30001 11.1734304428 3.3344366159   11.175  4.075  3.6377  0.914    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.417 -5.207 -4.546 -5.989
0.0152 0.01508 7.30001 11.1735877991 3.3344366820   11.175  4.042  3.6275  0.906    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.335 -5.068 -4.372 -5.876
0.0152 0.01508 7.30001 11.1736326218 3.3344367008   11.175  4.039  3.6244  0.896    2  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.329 -5.043 -4.335 -5.859
0.0152 0.01508 7.30001 11.1737194061 3.3344367373   11.175  4.061  3.6171  0.846    3  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.705e-03 7.411e-04 6.720e-03 -1.000 1.527e-02 -5.382 -5.052 -4.313 -5.888
0.0152 0.01508 7.30001 11.1737852097 3.3344367650   11.175  4.096  3.6106  0.785    3  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.674e-03 7.570e-04 6.720e-03 -1.000 1.527e-02 -5.469 -5.098 -4.331 -5.953
0.0152 0.01508 7.30001 11.1738319397 3.3344367846   11.175  4.138  3.6049  0.720    3  0.000  0.504     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.543e-03 8.646e-04 6.720e-03 -1.000 1.529e-02 -5.576 -5.165 -4.370 -6.038
0.0152 0.01508 7.30001 11.1738672256 3.3344367994   11.175  4.180  3.6001  0.659    3  0.000  0.467     0.00     0.00 -1    -1e-30      0.00 7.091e-01 2.756e-01 2.357e-03 1.076e-03 6.718e-03 -1.000 1.536e-02 -5.679 -5.234 -4.414 -6.122
0.0152 0.01508 7.30001 11.1738977432 3.3344368123   11.175  4.221  3.5956  0.600    3  0.000  0.440     0.00     0.00 -1    -1e-30      0.00 7.088e-01 2.758e-01 2.214e-03 1.260e-03 6.708e-03 -1.000 1.537e-02 -5.782 -5.302 -4.455 -6.205
0.0152 0.01508 7.30001 11.1739053726 3.3344368155   11.175  4.232  3.5945  0.585    3  0.000  0.434     0.00     0.00 -1    -1e-30      0.00 7.087e-01 2.759e-01 2.184e-03 1.300e-03 6.704e-03 -1.000 1.537e-02 -5.809 -5.320 -4.466 -6.227
0.0152 0.01508 7.30001 11.1739263535 3.3344368243   11.175  4.260  3.5916  0.544    3  0.000  0.425     0.00     0.00 -1    -1e-30      0.00 7.076e-01 2.770e-01 2.120e-03 1.424e-03 6.652e-03 -1.000 1.537e-02 -5.880 -5.368 -4.496 -6.285
0.0152 0.01508 7.30001 11.1739501953 3.3344368343   11.175  4.290  3.5886  0.503    3  0.000  0.418     0.00     0.00 -1    -1e-30      0.00 7.061e-01 2.786e-01 2.062e-03 1.564e-03 6.575e-03 -1.000 1.537e-02 -5.955 -5.417 -4.526 -6.346
0.0152 0.01508 7.30001 11.1739559174 3.3344368367   11.175  4.299  3.5877  0.490    3  0.000  0.416     0.00     0.00 -1    -1e-30      0.00 7.056e-01 2.790e-01 2.048e-03 1.600e-03 6.553e-03 -1.000 1.537e-02 -5.977 -5.431 -4.533 -6.363
0.0152 0.01508 7.30001 11.1739854813 3.3344368491   11.175  4.334  3.5843  0.442    3  0.000  0.411     0.00     0.00 -1    -1e-30      0.00 7.040e-01 2.807e-01 1.997e-03 1.730e-03 6.476e-03 -1.000 1.537e-02 -6.064 -5.485 -4.561 -6.432
0.0152 0.01508 7.30001 11.1740226746 3.3344368648   11.175  4.373  3.5803  0.386    3  0.000  0.406     0.00     0.00 -1    -1e-30      0.00 7.025e-01 2.821e-01 1.953e-03 1.846e-03 6.407e-03 -1.000 1.535e-02 -6.163 -5.548 -4.593 -6.511
0.0152 0.01508 7.30001 11.1740598679 3.3344368804   11.175  4.404  3.5772  0.343    3  0.000  0.403     0.00     0.00 -1    -1e-30      0.00 7.016e-01 2.830e-01 1.926e-03 1.915e-03 6.366e-03 -1.000 1.533e-02 -6.241 -5.591 -4.605 -6.570
0.0152 0.01508 7.30001 11.1741151810 3.3344369037   11.175  4.440  3.5736  0.293    3  0.000  0.400     0.00     0.00 -1    -1e-30      0.00 7.009e-01 2.838e-01 1.900e-03 1.981e-03 6.327e-03 -1.000 1.530e-02 -6.329 -5.638 -4.616 -6.635
0.0152 0.01508 7.30001 11.1742029190 3.3344369405   11.175  4.471  3.5703  0.248    3  0.000  0.398     0.00     0.00 -1    -1e-30      0.00 7.002e-01 2.845e-01 1.880e-03 2.032e-03 6.297e-03 -1.000 1.535e-02 -6.408 -5.680 -4.624 -6.693
0.0152 0.01508 7.30001 11.1744565964 3.3344370471   11.176  4.505  3.5667  0.200    3  0.000  0.396     0.00     0.00 -1    -1e-30      0.00 6.992e-01 2.854e-01 1.857e-03 2.097e-03 6.256e-03 -1.000 1.537e-02 -6.494 -5.718 -4.613 -6.751
0.0152 0.01508 7.30001 11.1759405136 3.3344376706   11.177  4.559  3.5611  0.124    3  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.916e-01 2.931e-01 1.791e-03 2.353e-03 6.056e-03 -1.000 1.532e-02 -6.627 -5.776 -4.594 -6.842
0.0152 0.01508 7.30001 11.1801900864 3.3344394545   11.182  4.598  3.5572  0.070    3  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.838e-01 3.009e-01 1.745e-03 2.544e-03 5.904e-03 -1.000 1.532e-02 -6.724 -5.814 -4.566 -6.904
0.0152 0.01508 7.30001 11.1890220642 3.3344431550   11.190  4.590  3.5582  0.082    3  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.837e-01 3.009e-01 1.745e-03 2.545e-03 5.903e-03 -1.000 1.532e-02 -6.705 -5.811 -4.582 -6.895
0.0152 0.01508 7.30001 11.2228603363 3.3344572450   11.224  4.555  3.5626  0.136    4  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.837e-01 3.009e-01 1.745e-03 2.545e-03 5.903e-03 -1.000 1.533e-02 -6.618 -5.788 -4.627 -6.845
0.0152 0.01508 7.30001 11.2503042221 3.3344685710   11.251  4.517  3.5672  0.193    4  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.837e-01 3.010e-01 1.744e-03 2.546e-03 5.902e-03 -1.000 1.533e-02 -6.523 -5.755 -4.657 -6.786
0.0152 0.01508 7.30001 11.2754011154 3.3344788497   11.276  4.482  3.5715  0.246    4  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.837e-01 3.010e-01 1.744e-03 2.547e-03 5.902e-03 -1.000 1.533e-02 -6.436 -5.721 -4.676 -6.729
0.0152 0.01508 7.30001 11.3016462326 3.3344895191   11.303  4.453  3.5754  0.292    4  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.837e-01 3.010e-01 1.744e-03 2.547e-03 5.901e-03 -1.000 1.533e-02 -6.363 -5.692 -4.686 -6.680
0.0152 0.01508 7.30001 11.3423938751 3.3345059248   11.344  4.427  3.5798  0.337    4  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.837e-01 3.010e-01 1.744e-03 2.548e-03 5.900e-03 -1.000 1.533e-02 -6.297 -5.675 -4.713 -6.642
0.0152 0.01508 7.30001 11.4298076630 3.3345404775   11.431  4.405  3.5862  0.388    4  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.837e-01 3.010e-01 1.743e-03 2.551e-03 5.899e-03 -1.000 1.534e-02 -6.243 -5.681 -4.765 -6.622
0.0152 0.01508 7.30001 11.4508285522 3.3345486584   11.452  4.404  3.5873  0.394    4  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.837e-01 3.010e-01 1.743e-03 2.551e-03 5.898e-03 -1.000 1.534e-02 -6.241 -5.689 -4.782 -6.626
0.0152 0.01508 7.30001 11.5292091370 3.3345787348   11.530  4.422  3.5895  0.388    5  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.836e-01 3.010e-01 1.742e-03 2.553e-03 5.897e-03 -1.000 1.534e-02 -6.285 -5.753 -4.859 -6.682
0.0152 0.01508 7.30001 11.5458202362 3.3345850234   11.547  4.431  3.5907  0.384    5  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.836e-01 3.010e-01 1.742e-03 2.553e-03 5.897e-03 -1.000 1.535e-02 -6.308 -5.786 -4.899 -6.711
0.0152 0.01508 7.30001 11.5486192703 3.3345860802   11.550  4.440  3.5923  0.382    5  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.836e-01 3.010e-01 1.742e-03 2.553e-03 5.897e-03 -1.000 1.535e-02 -6.329 -5.820 -4.942 -6.740
0.0152 0.01508 7.30001 11.5494384766 3.3345863893   11.551  4.445  3.5948  0.387    5  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.836e-01 3.010e-01 1.742e-03 2.554e-03 5.897e-03 -1.000 1.535e-02 -6.342 -5.852 -4.988 -6.764
0.0152 0.01508 7.30001 11.5496845245 3.3345864822   11.551  4.447  3.5971  0.394    5  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.836e-01 3.010e-01 1.742e-03 2.554e-03 5.897e-03 -1.000 1.535e-02 -6.347 -5.875 -5.024 -6.780
0.0152 0.01508 7.30001 11.5498104095 3.3345865296   11.551  4.448  3.5989  0.401    5  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.836e-01 3.010e-01 1.742e-03 2.554e-03 5.897e-03 -1.000 1.535e-02 -6.349 -5.892 -5.051 -6.790
0.0152 0.01508 7.30001 11.5499353409 3.3345865768   11.551  4.448  3.6013  0.409    5  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.836e-01 3.010e-01 1.742e-03 2.554e-03 5.897e-03 -1.000 1.535e-02 -6.351 -5.911 -5.083 -6.802
0.0152 0.01508 7.30001 11.5500392914 3.3345866160   11.551  4.449  3.6036  0.418    5  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.836e-01 3.010e-01 1.742e-03 2.554e-03 5.897e-03 -1.000 1.535e-02 -6.352 -5.929 -5.112 -6.813
0.0152 0.01508 7.30001 11.5501346588 3.3345866520   11.551  4.449  3.6058  0.427    5  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.836e-01 3.010e-01 1.742e-03 2.554e-03 5.897e-03 -1.000 1.535e-02 -6.353 -5.946 -5.140 -6.823
0.0152 0.01508 7.30001 11.5502271652 3.3345866869   11.551  4.450  3.6081  0.435    5  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.836e-01 3.010e-01 1.742e-03 2.554e-03 5.897e-03 -1.000 1.535e-02 -6.354 -5.963 -5.168 -6.833
0.0152 0.01508 7.30001 11.5503177643 3.3345867210   11.552  4.450  3.6103  0.444    5  0.000  0.394     0.00     0.00 -1    -1e-30      0.00 6.836e-01 3.010e-01 1.742e-03 2.554e-03 5.897e-03 -1.000 1.535e-02 -6.355 -5.979 -5.195 -6.843
